num_seen,message,empathy,parsed,labels,inds,num_words,polarity
1,pretty low just want to get some work done but feeling too shitty to do so,sad,pretty low just want to get some work done but feeling too shitty to do so,35,"[   0 1160  916  844 1624 1525  627 1355 1685  406  202  550 1536 1309 1525
  400 1349    1]",16,-1.0
1,feeling weak,sad,feeling weak,35,[   0  550 1634    1],2,-1.0
1,started good ended bad,sad,started good ended bad,35,[   0 1387  646  469  110    1],4,-1.0
1,hungry sad i wanna go home,sad,hungry sad i wanna go home,35,[   0  781 1255  788 1623  639  752    1],6,-1.0
1,somewhat blue,sad,somewhat blue,35,[   0 1361  161    1],2,-1.0
1,hopeless emotionally tired,sad,hopeless emotionally tired,35,[   0  762  462 1522    1],3,-1.0
1,good not anything negative,sad,good not anything negative,35,[   0  646 1044   73 1019    1],4,-1.0
1,bothered by you,sad,bothered by you,35,[   0  179  204 1714    1],3,-1.0
1,im sad and i feel dumb,sad,im sad and i feel dumb,35,[   0  801 1255   60  788  548  431    1],6,-1.0
1,im kinda sad,sad,im kinda sad,35,[   0  801  854 1255    1],3,-1.0
1,its ok not great,sad,its ok not great,35,[   0  834 1060 1044  670    1],4,-1.0
1,sad demotivated lot of doubts,sad,sad demotivated lot of doubts,35,[   0 1255  358  908 1055  413    1],5,-1.0
1,sad and angry and bored,sad,sad and angry and bored,35,[   0 1255   60   61   60  173    1],5,-1.0
1,bit low,sad,bit low,35,[  0 148 916   1],2,-1.0
1,a bit down that the guy i care doesnt care the way i care for him,sad,a bit down that the guy i care doesnt care the way i care for him,35,"[   0    3  148  414 1486 1488  683  788  215  402  215 1488 1632  788  215
  584  746    1]",16,-1.0
1,garbage,sad,garbage,35,[  0 620   1],1,-1.0
1,low energy shaky fatigued,sad,low energy shaky fatigued,35,[   0  916  472 1297  542    1],4,-1.0
1,bit down,sad,bit down,35,[  0 148 414   1],2,-1.0
1,annoyed and sad,sad,annoyed and sad,35,[   0   62   60 1255    1],3,-1.0
1,bored and sad,sad,bored and sad,35,[   0  173   60 1255    1],3,-1.0
1,a bit unhappy but trying to be happier,sad,a bit unhappy but trying to be happier,35,[   0    3  148 1575  202 1550 1525  119  700    1],8,-1.0
1,i feel a bit down bored,sad,i feel a bit down bored,35,[  0 788 548   3 148 414 173   1],6,-1.0
1,sad and down about myself,sad,sad and down about myself,35,[   0 1255   60  414    7 1006    1],5,-1.0
1,low and unhappy,sad,low and unhappy,35,[   0  916   60 1575    1],3,-1.0
1,a little sad tired but good,sad,a little sad tired but good,35,[   0    3  895 1255 1522  202  646    1],6,-1.0
1,sad low tearful,sad,sad low tearful,35,[   0 1255  916 1466    1],3,-1.0
1,a little down lacking focus,sad,a little down lacking focus,35,[  0   3 895 414 859 581   1],5,-1.0
1,im kind of sad and numb,sad,im kind of sad and numb,35,[   0  801  853 1055 1255   60 1052    1],6,-1.0
1,super down and hopeless,sad,super down and hopeless,35,[   0 1431  414   60  762    1],4,-1.0
1,disappointed angry,sad,disappointed angry,35,[  0 386  61   1],2,-1.0
1,ok wish i hadnt eaten ice cream trying to help son with depression,sad,ok wish i hadnt eaten ice cream trying to help son with depression,35,[   0 1060 1668  788  687  443  790  314 1550 1525  736 1363 1670  362    1],13,-1.0
1,im feeling low and hopeless,sad,im feeling low and hopeless,35,[  0 801 550 916  60 762   1],5,-1.0
1,exhausted sad kind of,sad,exhausted sad kind of,35,[   0  511 1255  853 1055    1],4,-1.0
1,frustrated grumpy and sad the worst combination,sad,frustrated grumpy and sad the worst combination,35,[   0  600  680   60 1255 1488 1694  264    1],7,-1.0
1,devastated sad,sad,devastated sad,35,[   0  374 1255    1],2,-1.0
1,sad and and angry,sad,sad and and angry,35,[   0 1255   60   60   61    1],4,-1.0
1,disappointed in my eating,sad,disappointed in my eating,35,[   0  386  806 1004  444    1],4,-1.0
1,not too bad kind of meh,sad,not too bad kind of meh,35,[   0 1044 1536  110  853 1055  950    1],6,-1.0
1,very unhappy,sad,very unhappy,35,[   0 1609 1575    1],2,-1.0
1,im so angry and sad,sad,im so angry and sad,35,[   0  801 1349   61   60 1255    1],5,-1.0
1,very very bad,sad,very very bad,35,[   0 1609 1609  110    1],3,-1.0
1,a little like a failure,sad,a little like a failure,35,[  0   3 895 887   3 529   1],5,-1.0
1,sad  fannao,sad,sad  fannao,35,[   0 1255  535    1],2,-1.0
1,im not sure ive been in a good mood but i keep relapsing into this sadness like it just envelops me at times and i want to cry,sad,im not sure ive been in a good mood but i keep relapsing into this sadness like it just envelops me at times and i want to cry,35,"[   0  801 1044 1440  836  130  806    3  646  982  202  788  847 1215  825
 1503 1256  887  832  844  482  941   92 1519   60  788 1624 1525  317    1]",28,-1.0
1,im in a bad mood,sad,im in a bad mood,35,[  0 801 806   3 110 982   1],5,-1.0
1,pretty sad to be working all the time,sad,pretty sad to be working all the time,35,[   0 1160 1255 1525  119 1688   39 1488 1518    1],8,-1.0
1,glad it happened but sad its over,sad,glad it happened but sad its over,35,[   0  634  832  697  202 1255  834 1084    1],7,-1.0
1,sad upset angry lost,sad,sad upset angry lost,35,[   0 1255 1594   61  907    1],4,-1.0
1,im okay but i feel kind of discouraged to go out tonight,sad,im okay but i feel kind of discouraged to go out tonight,35,[   0  801 1061  202  788  548  853 1055  388 1525  639 1081 1535    1],12,-1.0
1,something bad,sad,something bad,35,[   0 1358  110    1],2,-1.0
1,a bit sad confused and upset about my relationship right now and feeling a bit hurt but also hopeful and optimistic in general just sad in the moment,sad,a bit sad confused and upset about my relationship right now and feeling a bit hurt but also hopeful and optimistic in general just sad in the moment,35,"[   0    3  148 1255  284   60 1594    7 1004 1216 1240 1049   60  550    3
  148  782  202   48  760   60 1073  806  623  844 1255  806 1488  978    1]",28,-1.0
1,neutral leaning towards down,sad,neutral leaning towards down,35,[   0 1023  869 1541  414    1],4,-1.0
1,i feel kind of guilty because i ate a donut and i feel bad,sad,i feel kind of guilty because i ate a donut and i feel bad,35,"[   0  788  548  853 1055  682  126  788   93    3  408   60  788  548  110
    1]",14,-1.0
1,sad and disappointed because my girl said she doesnt want to be touched anymore,sad,sad and disappointed because my girl said she doesnt want to be touched anymore,35,"[   0 1255   60  386  126 1004  630 1258 1302  402 1624 1525  119 1540   71
    1]",14,-1.0
1,ok a little down,sad,ok a little down,35,[   0 1060    3  895  414    1],4,-1.0
1,sad upset,sad,sad upset,35,[   0 1255 1594    1],2,-1.0
1,a little unhappy but excited too,sad,a little unhappy but excited too,35,[   0    3  895 1575  202  506 1536    1],6,-1.0
1,down on myself,sad,down on myself,35,[   0  414 1065 1006    1],3,-1.0
1,_ôÖ_,sad,    ,35,[0 1],0,-1.0
1,im feeling pretty down,sad,im feeling pretty down,35,[   0  801  550 1160  414    1],4,-1.0
1,complacent not good or bad,sad,complacent not good or bad,35,[   0  271 1044  646 1074  110    1],5,-1.0
1,been worse but still a little bad,sad,been worse but still a little bad,35,[   0  130 1693  202 1397    3  895  110    1],7,-1.0
1,sad hopeless,sad,sad hopeless,35,[   0 1255  762    1],2,-1.0
1,happy but sad,sad,happy but sad,35,[   0  703  202 1255    1],3,-1.0
1,despair,sad,despair,35,[  0 366   1],1,-1.0
1,down sad,sad,down sad,35,[   0  414 1255    1],2,-1.0
1,hmm just not great very overthinky,sad,hmm just not great very overthinky,35,[   0  748  844 1044  670 1609 1089    1],6,-1.0
1,the odd horrible thought comes into my mind but i am trying to relax,sad,the odd horrible thought comes into my mind but i am trying to relax,35,"[   0 1488 1054  767 1506  266  825 1004  962  202  788   53 1550 1525 1220
    1]",14,-1.0
1,i feel really awful today it was not a good day at work and im just very frustrated and discouraged,sad,i feel really awful today it was not a good day at work and im just very frustrated and discouraged,35,"[   0  788  548 1201  103 1527  832 1627 1044    3  646  334   92 1685   60
  801  844 1609  600   60  388    1]",20,-1.0
1,feelling kinda sad,sad,feelling kinda sad,35,[   0  552  854 1255    1],3,-1.0
1,very very low i am in great emotional pain,sad,very very low i am in great emotional pain,35,[   0 1609 1609  916  788   53  806  670  461 1094    1],9,-1.0
1,excited kinda sad,sad,excited kinda sad,35,[   0  506  854 1255    1],3,-1.0
1,hopelessness,sad,hopelessness,35,[  0 763   1],1,-1.0
1,hopeless empty feeling in my stomach,sad,hopeless empty feeling in my stomach,35,[   0  762  466  550  806 1004 1400    1],6,-1.0
1,excited but a little down,sad,excited but a little down,35,[  0 506 202   3 895 414   1],5,-1.0
1,i just feel a bit down,sad,i just feel a bit down,35,[  0 788 844 548   3 148 414   1],6,-1.0
1,i feel disappointed with my friends,sad,i feel disappointed with my friends,35,[   0  788  548  386 1670 1004  597    1],6,-1.0
1,im still sad,sad,im still sad,35,[   0  801 1397 1255    1],3,-1.0
1,borderline sad,sad,borderline sad,35,[   0  172 1255    1],2,-1.0
1,my best friend is mad at me so im kinda sad,sad,my best friend is mad at me so im kinda sad,35,[   0 1004  136  594  828  921   92  941 1349  801  854 1255    1],11,-1.0
1,probably bad,sad,probably bad,35,[   0 1164  110    1],2,-1.0
1,my day was goood but now i am not good,sad,my day was goood but now i am not good,35,[   0 1004  334 1627  656  202 1049  788   53 1044  646    1],10,-1.0
1,not super good im annoyed and sad,sad,not super good im annoyed and sad,35,[   0 1044 1431  646  801   62   60 1255    1],7,-1.0
1,i feel bleh but i have more energy than i had the past few days,sad,i feel bleh but i have more energy than i had the past few days,35,"[   0  788  548  154  202  788  716  986  472 1482  788  686 1488 1108  559
  336    1]",15,-1.0
1,i feel really sad,sad,i feel really sad,35,[   0  788  548 1201 1255    1],4,-1.0
1,just feel shit,sad,just feel shit,35,[   0  844  548 1307    1],3,-1.0
1,guilty but not sad,sad,guilty but not sad,35,[   0  682  202 1044 1255    1],4,-1.0
1,a little discouraged but over all ok,sad,a little discouraged but over all ok,35,[   0    3  895  388  202 1084   39 1060    1],7,-1.0
1,not great but not terrible,sad,not great but not terrible,35,[   0 1044  670  202 1044 1476    1],5,-1.0
1,sad quiet,sad,sad quiet,35,[   0 1255 1181    1],2,-1.0
1,the everyday routine is making me feel really down i do almost nothing purposeful every day,sad,the everyday routine is making me feel really down i do almost nothing purposeful every day,35,"[   0 1488  495 1247  828  927  941  548 1201  414  788  400   43 1047 1175
  494  334    1]",16,-1.0
1,sad and mad,sad,sad and mad,35,[   0 1255   60  921    1],3,-1.0
1,i am sad and happy simultaneously,sad,i am sad and happy simultaneously,35,[   0  788   53 1255   60  703 1330    1],6,-1.0
1,like i am happy and i am sad kinda lika that,sad,like i am happy and i am sad kinda lika that,35,[   0  887  788   53  703   60  788   53 1255  854  886 1486    1],11,-1.0
1,content and a little bit sad,sad,content and a little bit sad,35,[   0  292   60    3  895  148 1255    1],6,-1.0
1,feel good and bad,sad,feel good and bad,35,[  0 548 646  60 110   1],4,-1.0
1,down af,sad,down af,35,[  0 414  29   1],2,-1.0
1,a little bit disappointed with myself,sad,a little bit disappointed with myself,35,[   0    3  895  148  386 1670 1006    1],6,-1.0
1,not good im pretty sad today,sad,not good im pretty sad today,35,[   0 1044  646  801 1160 1255 1527    1],6,-1.0
1,i feel down sad  doomed,sad,i feel down sad  doomed,35,[   0  788  548  414 1255  409    1],5,-1.0
1,selfish regretful sad,sad,selfish regretful sad,35,[   0 1284 1213 1255    1],3,-1.0
1,sad because my bf is angry,sad,sad because my bf is angry,35,[   0 1255  126 1004  141  828   61    1],6,-1.0
1,ive been feeling really sad lately,sad,ive been feeling really sad lately,35,[   0  836  130  550 1201 1255  865    1],6,-1.0
1,happy but sad to go home,sad,happy but sad to go home,35,[   0  703  202 1255 1525  639  752    1],6,-1.0
1,010 terrible,sad,    terrible,35,[   0 1476    1],1,-1.0
1,neutral a tad sad,sad,neutral a tad sad,35,[   0 1023    3 1450 1255    1],4,-1.0
1,sad? stressed? tired,sad,sad  stressed  tired,35,[   0 1255 1406 1522    1],3,-1.0
1,bad i did sth wrongnot right,sad,bad i did sth wrongnot right,35,[   0  110  788  377 1394 1701 1240    1],6,-1.0
1,sad betrayed  he cheated on me,sad,sad betrayed  he cheated on me,35,[   0 1255  137  721  235 1065  941    1],6,-1.0
1,kids sad but not really,sad,kids sad but not really,35,[   0  852 1255  202 1044 1201    1],5,-1.0
1,im feeling okay kind of distant a bit bored weirdly sad as well,sad,im feeling okay kind of distant a bit bored weirdly sad as well,35,[   0  801  550 1061  853 1055  395    3  148  173 1643 1255   84 1644    1],13,-1.0
1,really down,sad,really down,35,[   0 1201  414    1],2,-1.0
1,im happy but a little bummed cause i havent talked to my gf in like 5 days,sad,im happy but a little bummed cause i havent talked to my gf in like   days,35,"[   0  801  703  202    3  895  196  221  788  717 1455 1525 1004  629  806
  887  336    1]",16,-1.0
1,sad and scared,sad,sad and scared,35,[   0 1255   60 1268    1],3,-1.0
1,sorry i cant,sad,sorry i cant,35,[   0 1370  788  213    1],3,-1.0
1,ehhhh sad and a little pleased,sad,ehhhh sad and a little pleased,35,[   0  451 1255   60    3  895 1139    1],6,-1.0
1,calm but a bit down,sad,calm but a bit down,35,[  0 207 202   3 148 414   1],5,-1.0
1,pretty good i feel bad for not answering his texts but i feel a lot better now that were talking,sad,pretty good i feel bad for not answering his texts but i feel a lot better now that were talking,35,"[   0 1160  646  788  548  110  584 1044   65  747 1481  202  788  548    3
  908  138 1049 1486 1649 1457    1]",20,-1.0
1,guilty and sad,sad,guilty and sad,35,[   0  682   60 1255    1],3,-1.0
1,i feel not good because of a friend she read my message but not to reply,sad,i feel not good because of a friend she read my message but not to reply,35,"[   0  788  548 1044  646  126 1055    3  594 1302 1197 1004  953  202 1044
 1525 1226    1]",16,-1.0
1,pretty good but feeling a bit down,sad,pretty good but feeling a bit down,35,[   0 1160  646  202  550    3  148  414    1],7,-1.0
1,crappy moody,sad,crappy moody,35,[  0 311 984   1],2,-1.0
1,im a little sad but positive on the whole,sad,im a little sad but positive on the whole,35,[   0  801    3  895 1255  202 1145 1065 1488 1658    1],9,-1.0
1,upset and disappointed in myself,sad,upset and disappointed in myself,35,[   0 1594   60  386  806 1006    1],5,-1.0
1,im okay? i feel a little hurt because the guy i like told me no even after expressing interest in me bleh,sad,im okay  i feel a little hurt because the guy i like told me no even after expressing interest in me bleh,35,"[   0  801 1061  788  548    3  895  782  126 1488  683  788  887 1530  941
 1033  490   32  520  821  806  941  154    1]",22,-1.0
1,sad tired hopeless,sad,sad tired hopeless,35,[   0 1255 1522  762    1],3,-1.0
1,very bad i dont want to do anything every again,sad,very bad i dont want to do anything every again,35,[   0 1609  110  788  407 1624 1525  400   73  494   33    1],10,-1.0
1,low helpless,sad,low helpless,35,[  0 916 739   1],2,-1.0
1,im really bummed i feel like i have nothing to look forward to in the short and middle term,sad,im really bummed i feel like i have nothing to look forward to in the short and middle term,35,"[   0  801 1201  196  788  548  887  788  716 1047 1525  901  587 1525  806
 1488 1314   60  955 1474    1]",19,-1.0
1,plagued with negative thoughts,sad,plagued with negative thoughts,35,[   0 1135 1670 1019 1508    1],4,-1.0
1,good with a touch of a negative feeling,sad,good with a touch of a negative feeling,35,[   0  646 1670    3 1539 1055    3 1019  550    1],8,-1.0
1,i am annoyed and my feelings are a little hurt,sad,i am annoyed and my feelings are a little hurt,35,[   0  788   53   62   60 1004  551   80    3  895  782    1],10,-1.0
